Field	Time	LHJC_X	LHJC_Y	LHJC_Z	RHJC_X	RHJC_Y	RHJC_Z	LKJC_X	LKJC_Y	LKJC_Z	RKJC_X	RKJC_Y	RKJC_Z	LAJC_X	LAJC_Y	LAJC_Z	RAJC_X	RAJC_Y	RAJC_Z	PELO_X	PELO_Y	PELO_Z	PELP_X	PELP_Y	PELP_Z	LTOO_X	LTOO_Y	LTOO_Z	RTOO_X	RTOO_Y	RTOO_Z	TRXO_X	TRXO_Y	TRXO_Z	TRXP_X	TRXP_Y	TRXP_Z
454	4.5300	63.050652	2234.554932	843.709778	209.942368	2246.000244	847.964966	45.619736	2159.696533	448.964355	201.498535	2398.953125	462.009979	70.532112	1872.996338	155.771667	165.521301	2432.530762	69.434402	136.496521	2240.277832	845.837341	131.248779	2250.431396	992.791931	69.787407	1943.405029	12.113022	190.610428	2594.334961	63.131912	133.406754	2312.194336	1336.810303	134.368362	2293.261719	1140.387451
455	4.5400	64.111557	2247.506104	844.835876	210.968704	2259.172119	849.648743	44.459595	2185.002686	447.846283	201.399658	2407.126465	462.212921	68.766556	1891.302246	164.280197	165.178894	2432.400391	69.651787	137.540131	2253.339355	847.242371	131.734253	2263.289307	994.189941	68.696877	1950.127075	15.500609	190.140106	2594.210205	62.994083	133.775650	2325.241211	1338.291748	134.584793	2306.236572	1141.901855
456	4.5500	65.126022	2260.186523	846.200989	211.949478	2272.075439	851.474487	43.302967	2210.812256	447.214905	201.318985	2414.047363	462.235565	67.150894	1911.120117	172.592026	164.903702	2432.203369	69.857666	138.537750	2266.130859	848.837708	132.268112	2275.915527	995.777405	66.822845	1961.167480	20.635101	189.843033	2594.003174	62.890255	134.012665	2338.143799	1339.928101	134.727875	2319.003662	1143.571655
457	4.5600	66.084869	2272.605469	847.787720	212.877853	2284.706055	853.416077	42.187885	2236.925537	447.169983	201.274109	2419.957764	462.177643	65.703949	1932.281372	180.520355	164.685028	2432.026367	70.031227	139.481369	2278.655762	850.601990	132.851456	2288.317139	997.533813	64.134583	1976.816162	26.865126	189.675797	2593.806152	62.785290	134.120468	2350.896240	1341.697754	134.801193	2331.563477	1145.372925
458	4.5700	66.981125	2284.778809	849.575684	213.749039	2297.065918	855.448364	41.148628	2263.142090	447.787201	201.273300	2425.107178	462.126190	64.430046	1954.642944	187.852188	164.515762	2431.936768	70.165092	140.365097	2290.922363	852.512085	133.484100	2300.505127	999.437622	60.721996	1996.892578	33.589573	189.627182	2593.686523	62.672691	134.104858	2363.493896	1343.579590	134.808945	2343.918945	1147.281616
459	4.5800	67.810242	2296.726074	851.541931	214.560333	2309.161377	857.546631	40.213821	2289.267822	449.108765	201.319458	2429.717529	462.143433	63.320175	1978.095947	194.358704	164.392227	2431.977051	70.261169	141.185303	2302.943604	854.544312	134.164429	2312.494629	1001.465332	56.801880	2020.840698	40.325733	189.682510	2593.688232	62.543674	133.974564	2375.936768	1345.552002	134.757767	2356.079346	1149.273804
460	4.5900	68.569038	2308.470459	853.660522	215.309982	2321.003174	859.686523	39.405087	2315.125244	451.138092	201.411911	2433.960693	462.263672	62.355156	2002.558472	199.818146	164.312927	2432.161133	70.326271	141.939514	2314.736816	856.673523	134.889313	2324.303467	1003.592163	52.668995	2047.889648	46.694130	189.843124	2593.824219	62.382668	133.740677	2388.227051	1347.593628	134.654266	2368.056396	1151.326660
461	4.6000	69.255920	2320.038086	855.902893	215.997223	2332.606689	861.844299	38.736336	2340.560303	453.837921	201.549042	2437.952393	462.495941	61.509689	2027.962402	204.043091	164.276413	2432.481689	70.368927	142.626587	2326.322510	858.873657	135.653549	2335.951660	1005.791687	48.609814	2077.259033	52.388283	190.108093	2594.084473	62.181980	133.416275	2400.370117	1349.683350	134.506332	2379.864746	1153.418457
462	4.6100	69.870407	2331.455811	858.237671	216.621796	2343.991455	863.996155	38.213619	2365.449219	457.134125	201.727676	2441.754150	462.830719	60.757561	2054.247070	206.900208	164.279587	2432.913818	70.397430	143.246109	2337.723633	861.117004	136.449539	2347.460205	1008.036194	44.831005	2108.327637	57.175842	190.428101	2594.452881	61.960400	133.015717	2412.373779	1351.798584	134.322510	2391.522705	1155.526001
463	4.6200	70.412331	2342.750732	860.631348	217.183212	2355.179688	866.118347	37.835526	2389.700195	460.922729	201.943695	2445.385742	463.246918	60.077934	2081.354004	208.319611	164.316711	2433.422852	70.419167	143.797791	2348.965088	863.374817	137.268204	2358.850098	1010.296387	41.436882	2140.711914	60.926052	190.747284	2594.902588	61.731129	132.554047	2424.248291	1353.916260	134.111298	2403.049316	1157.626953
464	4.6300	70.881989	2353.950195	863.048218	217.680862	2366.196045	868.187317	37.594227	2413.253174	465.080200	202.190247	2448.846924	463.719818	59.459747	2109.227051	208.291306	164.379440	2433.974854	70.440002	144.281433	2360.073242	865.617798	138.098419	2370.142090	1012.541626	38.448017	2174.236328	63.625977	191.069168	2595.397461	61.488415	132.046249	2436.004150	1356.012939	133.879807	2414.463135	1159.698486
465	4.6400	71.279877	2365.080566	865.451660	218.113953	2377.067383	870.179565	37.477089	2436.074707	469.472931	202.457474	2452.132324	464.224854	58.902370	2137.816895	206.855179	164.457764	2434.542480	70.463684	144.696915	2371.074219	867.815674	138.926849	2381.356934	1014.741638	35.834415	2208.840332	65.365707	191.433014	2595.902344	61.242832	131.506683	2447.654053	1358.063232	133.635330	2425.784912	1161.716553
466	4.6500	71.606438	2376.166748	867.804016	218.481400	2387.820313	872.072144	37.468575	2458.152100	473.966400	202.731842	2455.248291	464.740112	58.413399	2167.081787	204.087357	164.541351	2435.107178	70.491356	145.043945	2381.993652	869.938049	139.740112	2392.511963	1016.864868	33.546124	2244.491455	66.300911	191.844604	2596.397217	61.007645	130.948380	2459.210693	1360.041992	133.382813	2437.032715	1163.657837
467	4.6600	71.862213	2387.232178	870.068054	218.782104	2398.482910	873.842407	37.551857	2479.483398	478.431183	202.997467	2458.216797	465.246796	58.004341	2196.992676	200.082993	164.620987	2435.659912	70.521599	145.322159	2392.857666	871.955261	140.523514	2403.625977	1018.881470	31.534698	2281.130859	66.606812	192.266846	2596.876221	60.783318	130.382751	2470.686768	1361.922485	133.126419	2448.224365	1165.496826
468	4.6700	72.047882	2398.298096	872.207581	219.015106	2409.081299	875.468933	37.709888	2500.068359	482.747375	203.237244	2461.079102	465.728729	57.686165	2227.536133	194.942642	164.689926	2436.203125	70.550644	145.531509	2403.689941	873.838318	141.262833	2414.714355	1020.761841	29.766441	2318.671143	66.448837	192.651031	2597.350586	60.580246	129.819016	2482.095215	1363.679077	132.867737	2459.374756	1167.210205
469	4.6800	72.164230	2409.384033	874.187927	219.179672	2419.641357	876.931458	37.926003	2519.903564	486.805847	203.435928	2463.884521	466.171539	57.465023	2258.718994	188.764145	164.744034	2436.742188	70.574112	145.671967	2414.512939	875.559753	141.943939	2425.791992	1022.478638	28.230656	2357.010498	65.964058	192.962372	2597.832764	60.409420	129.264114	2493.447754	1365.285278	132.606750	2470.498291	1168.772949
470	4.6900	72.212029	2420.507568	875.977234	219.275299	2430.187012	878.211365	38.184082	2538.975586	490.509430	203.582031	2466.683838	466.563293	57.338909	2290.570313	181.640594	164.781677	2437.287598	70.588264	145.743668	2425.347656	877.094299	142.554016	2436.872070	1024.006836	26.934856	2396.049072	65.255043	193.200424	2598.331787	60.247818	128.722610	2504.756104	1366.716309	132.341583	2481.606201	1170.161743
471	4.7000	72.192566	2431.684814	877.546692	219.302170	2440.739990	879.292236	38.468548	2557.262207	493.772095	203.668976	2469.520264	466.895416	57.296989	2323.142090	173.664810	164.803055	2437.848877	70.591148	145.747360	2436.212646	878.419434	143.081299	2447.966797	1025.324341	25.890791	2435.705078	64.399399	193.390244	2598.851563	60.069885	128.196487	2516.030273	1367.948730	132.068619	2492.708252	1171.354370
472	4.7100	72.107292	2442.929443	878.871460	219.260910	2451.321777	880.159851	38.764896	2574.735596	496.520508	203.695908	2472.421143	467.163788	57.321705	2356.503906	164.938065	164.809143	2438.434082	70.583290	145.684128	2447.125977	879.515625	143.516602	2459.086914	1026.411865	25.103895	2475.923828	63.465485	193.545090	2599.397461	59.866940	127.685547	2527.279297	1368.962036	131.783157	2503.812256	1172.330811
473	4.7200	71.957764	2454.254150	879.931030	219.152527	2461.949707	880.802551	39.060638	2591.369629	498.694427	203.667084	2475.396729	467.369537	57.391735	2390.736084	155.580872	164.800888	2439.048584	70.567719	145.555161	2458.102051	880.366882	143.851456	2470.241943	1027.254761	24.573681	2516.672607	62.528736	193.651642	2599.977051	59.636341	127.187370	2538.511475	1369.738281	131.478973	2514.924072	1173.074585
474	4.7300	71.746307	2465.670166	880.709595	218.978897	2472.640869	881.211731	39.346642	2607.144287	500.247894	203.591080	2478.442383	467.518646	57.485607	2425.917725	145.746353	164.778366	2439.691406	70.549774	145.362610	2469.155273	880.960693	144.080887	2481.440430	1027.840698	24.300758	2557.939209	61.693771	193.687119	2600.591553	59.364204	126.697678	2549.734375	1370.262573	131.149719	2526.049561	1173.570801
475	4.7400	71.475471	2477.186523	881.196289	218.742325	2483.408936	881.381653	39.618557	2622.053955	501.151215	203.479019	2481.543945	467.622101	57.584442	2462.112305	135.629288	164.740829	2440.358643	70.535690	145.108902	2480.298096	881.289001	144.201355	2492.690430	1028.162598	24.292885	2599.713135	61.107494	193.665543	2601.235352	59.057671	126.210587	2560.953369	1370.524902	130.788193	2537.191406	1173.809814
476	4.7500	71.148140	2488.812012	881.385132	218.445511	2494.267334	881.309753	39.877850	2636.114014	501.392731	203.343033	2484.689453	467.693848	57.673073	2499.351563	125.471504	164.686234	2441.041016	70.531189	144.796829	2491.540039	881.347534	144.211639	2503.997803	1028.217285	24.565418	2641.963379	60.962070	193.665405	2601.887207	58.764442	125.718979	2572.174561	1370.519165	130.387680	2548.354248	1173.784668
477	4.7600	70.767586	2500.553223	881.275635	218.091599	2505.226318	880.996521	40.131638	2649.365234	500.980255	203.194214	2487.876221	467.747681	57.738220	2537.617188	115.561607	164.611847	2441.729980	70.539864	144.429611	2502.890137	881.136169	144.113007	2515.368164	1028.004883	25.132633	2684.616211	61.488338	193.757568	2602.526611	58.508427	125.214935	2583.401367	1370.243774	129.941284	2559.540039	1173.494141
478	4.7700	70.337349	2512.415039	880.872070	217.684036	2516.295166	880.445923	40.391808	2661.876709	499.941711	203.040756	2491.120361	467.792938	57.765881	2576.820068	106.225014	164.514435	2442.417725	70.562439	144.010696	2514.355225	880.659058	143.908600	2526.805908	1027.530640	25.991280	2727.527588	62.942123	193.948303	2603.142578	58.277691	124.689903	2594.639160	1369.701904	129.443344	2570.753418	1172.940186
479	4.7800	69.861282	2524.400391	880.183655	217.226563	2527.480957	879.664795	40.672722	2673.746582	498.325256	202.886261	2494.457520	467.830688	57.739815	2616.780518	97.802643	164.390656	2443.097168	70.597023	143.543945	2525.940918	879.924255	143.603485	2538.315186	1026.802368	27.102715	2770.465332	65.583389	194.181107	2603.734863	58.037983	124.135231	2605.890381	1368.901001	128.888763	2581.996094	1172.130005
480	4.7900	69.342949	2536.510498	879.224182	216.722656	2538.788086	878.662842	40.987732	2685.101563	496.197632	202.728607	2497.947754	467.851196	57.642052	2657.209961	90.619286	164.238281	2443.767090	70.639282	143.032822	2537.649658	878.943481	143.204071	2549.898193	1025.831909	28.381933	2813.093994	69.648674	194.404816	2604.307861	57.741150	123.542397	2617.158203	1367.853271	128.273056	2593.271729	1171.074951
481	4.8000	68.786095	2548.744141	878.011841	216.176010	2550.221191	877.452881	41.345005	2696.088379	493.641754	202.560410	2501.673096	467.832855	57.456139	2697.697998	84.943665	164.057175	2444.431641	70.683685	142.481064	2549.483154	877.732361	142.718338	2561.557373	1024.635010	29.696199	2854.963379	75.309608	194.602417	2604.866943	57.372082	122.903236	2628.444824	1366.574951	127.593506	2604.583984	1169.790283
482	4.8100	68.193787	2561.098633	876.568665	215.589661	2561.781982	876.049866	41.744095	2706.866943	490.753113	202.370712	2505.731201	467.743164	57.173168	2737.721191	80.943283	163.850174	2445.098145	70.725121	141.891739	2561.440186	876.309326	142.154953	2573.293945	1023.230225	30.875311	2895.522949	82.610703	194.808502	2605.422852	57.039677	122.210236	2639.753418	1365.085815	126.848068	2615.936768	1168.294556
483	4.8200	67.568741	2573.568359	874.920288	214.966400	2573.471191	874.471558	42.173771	2717.598633	487.634552	202.148102	2510.224609	467.542450	56.801449	2776.657471	78.643562	163.623489	2445.777832	70.761360	141.267563	2573.520020	874.695984	141.523682	2585.109863	1021.637695	31.737988	2934.153320	91.398384	195.054337	2605.992920	56.869328	121.456635	2651.085693	1363.409424	126.035515	2627.333740	1166.610474
484	4.8300	66.912949	2586.145752	873.095032	214.308395	2585.287842	872.737244	42.613155	2728.433105	484.391174	201.884094	2515.247803	467.191681	56.374245	2813.834473	77.902580	163.386047	2446.479980	70.796432	140.610687	2585.717041	872.916138	140.834320	2597.004395	1019.881470	32.127884	2970.238037	101.264755	195.263580	2606.592041	56.732845	120.636566	2662.444092	1361.570923	125.156197	2638.779053	1164.762329
485	4.8400	66.227333	2598.822266	871.123596	213.616898	2597.231201	870.867859	43.035988	2739.497559	481.125275	201.575989	2520.876953	466.659698	55.951942	2848.586914	78.412834	163.149734	2447.213135	70.842865	139.922134	2598.027100	870.995789	140.096603	2608.978760	1017.986694	31.960413	3003.256836	111.540688	195.378281	2607.230225	56.501472	119.745018	2673.830811	1359.598877	124.211212	2650.277588	1162.778320
486	4.8500	65.511940	2611.588623	869.037903	212.892456	2609.299316	868.885132	43.416443	2750.886475	477.931030	201.228821	2527.157715	465.928375	55.614799	2880.327881	79.734863	162.927521	2447.981201	70.923767	139.202225	2610.444336	868.961548	139.320145	2621.033203	1015.979004	31.267822	3032.872314	121.367928	195.398132	2607.912842	56.184067	118.777954	2685.247803	1357.521973	123.201996	2661.833008	1160.685913
487	4.8600	64.765480	2624.434082	866.870850	212.134445	2621.490479	866.811401	43.735416	2762.660645	474.892120	200.854523	2534.111084	464.994385	55.446575	2908.607422	81.358185	162.733459	2448.783691	71.072403	138.449966	2622.962158	866.841125	138.514130	2633.167236	1013.885742	30.213793	3058.967529	129.844315	195.337753	2608.642822	55.848164	117.732193	2696.697021	1355.370117	122.131180	2673.450439	1158.514526
488	4.8700	63.985592	2637.348145	864.654663	211.341339	2633.803223	864.668213	43.983135	2774.846924	472.078827	200.469467	2541.735107	463.868286	55.516056	2933.151367	82.778458	162.581955	2449.619141	71.331337	137.663467	2635.575684	864.661438	137.686890	2645.382324	1011.733154	29.063986	3081.622559	136.186066	195.202209	2609.417236	55.511288	116.605339	2708.179688	1353.172485	121.001762	2685.133057	1156.293213
489	4.8800	63.168743	2650.321045	862.420715	210.510498	2646.236084	862.476318	44.158428	2787.442871	469.547913	200.090103	2550.014648	462.571655	55.862457	2953.877441	83.574059	162.488342	2450.490234	71.750687	136.839630	2648.278809	862.448486	136.845764	2657.678467	1009.546814	28.120907	3101.050293	139.844086	195.011154	2610.228027	55.141624	115.395721	2719.698242	1350.957520	119.816597	2696.885742	1154.049805
490	4.8900	62.310551	2663.344238	860.198425	209.638504	2658.788818	860.254883	44.264423	2800.424072	467.342560	199.728043	2558.931885	461.131775	56.490471	2970.888916	83.465729	162.468536	2451.405029	72.386314	135.974548	2661.066650	860.226746	135.997116	2670.056396	1007.350830	27.647943	3117.538330	140.543045	194.804321	2611.067139	54.717487	114.102234	2731.253418	1348.751099	118.579002	2708.710938	1151.810059
491	4.9000	61.406361	2676.408691	858.014282	208.721649	2671.460693	858.021118	44.303097	2813.747314	465.492737	199.386368	2568.466553	459.579590	57.370174	2984.456055	82.350334	162.538269	2452.377930	73.298645	135.064026	2673.935059	858.017761	135.146439	2682.516846	1005.166016	27.813337	3131.413086	138.259491	194.609238	2611.932373	54.227589	112.724243	2742.846924	1346.577026	117.291885	2720.612061	1149.598022
492	4.9100	60.451172	2689.509033	855.891479	207.755722	2684.251465	855.789734	44.271084	2827.358643	464.016846	199.057922	2578.605225	457.947601	58.438740	2994.992432	80.304108	162.713730	2453.434326	74.549538	134.103455	2686.880615	855.840637	134.298065	2695.060547	1003.011658	28.668530	3143.026123	133.177582	194.441101	2612.823730	53.617336	111.261429	2754.479736	1344.456055	115.958214	2732.592041	1147.434204
493	4.9200	59.440540	2702.639160	853.849365	206.736862	2697.161865	853.572754	44.157639	2841.195557	462.922699	198.725815	2589.337646	456.269958	59.605099	3003.020264	77.553818	163.011047	2454.604980	76.200188	133.088715	2699.900879	853.711060	133.455765	2707.688477	1000.903015	30.149830	3152.733398	125.659866	194.325516	2613.723633	52.738152	109.713692	2766.152344	1342.405029	114.580536	2744.651367	1145.335938
494	4.9300	58.370480	2715.794922	851.903259	205.661362	2710.191162	851.379761	43.944824	2855.190430	462.209869	198.365784	2600.656494	454.581726	60.761623	3009.119141	74.417824	163.445587	2455.926025	78.309532	132.015930	2712.993408	851.641541	132.622009	2720.401367	998.852295	32.085255	3160.854248	116.248421	194.273346	2614.603271	51.459763	108.081100	2777.865967	1340.437744	113.161003	2756.792969	1143.316650
